Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
India,IND,1989,Arable land (hectares),AG.LND.ARBL.HA,163476000
India,IND,1988,Arable land (hectares),AG.LND.ARBL.HA,162868000
India,IND,1987,Arable land (hectares),AG.LND.ARBL.HA,163205000
India,IND,1986,Arable land (hectares),AG.LND.ARBL.HA,163409000
India,IND,1985,Arable land (hectares),AG.LND.ARBL.HA,163540000
India,IND,1984,Arable land (hectares),AG.LND.ARBL.HA,163618000
India,IND,1983,Arable land (hectares),AG.LND.ARBL.HA,162732000
India,IND,1982,Arable land (hectares),AG.LND.ARBL.HA,163246000
India,IND,1981,Arable land (hectares),AG.LND.ARBL.HA,162912000
India,IND,1980,Arable land (hectares),AG.LND.ARBL.HA,162854000
India,IND,1979,Arable land (hectares),AG.LND.ARBL.HA,163444000
India,IND,1978,Arable land (hectares),AG.LND.ARBL.HA,163239000
India,IND,1977,Arable land (hectares),AG.LND.ARBL.HA,162059000
India,IND,1976,Arable land (hectares),AG.LND.ARBL.HA,162057000
India,IND,1975,Arable land (hectares),AG.LND.ARBL.HA,161838000
India,IND,1974,Arable land (hectares),AG.LND.ARBL.HA,161501000
India,IND,1973,Arable land (hectares),AG.LND.ARBL.HA,161044000
India,IND,1972,Arable land (hectares),AG.LND.ARBL.HA,160186000
India,IND,1971,Arable land (hectares),AG.LND.ARBL.HA,159756000
India,IND,1970,Arable land (hectares),AG.LND.ARBL.HA,160560000
India,IND,1969,Arable land (hectares),AG.LND.ARBL.HA,159976000
India,IND,1968,Arable land (hectares),AG.LND.ARBL.HA,160069000
India,IND,1967,Arable land (hectares),AG.LND.ARBL.HA,159780000
India,IND,1966,Arable land (hectares),AG.LND.ARBL.HA,158590000
India,IND,1965,Arable land (hectares),AG.LND.ARBL.HA,158216000
India,IND,1964,Arable land (hectares),AG.LND.ARBL.HA,157732000
India,IND,1963,Arable land (hectares),AG.LND.ARBL.HA,157470000
India,IND,1962,Arable land (hectares),AG.LND.ARBL.HA,156700000
India,IND,1961,Arable land (hectares),AG.LND.ARBL.HA,155806000
India,IND,2020,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.111265044911861
India,IND,2019,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.112332964201997
India,IND,2018,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.113570150136657
India,IND,2017,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.115120095494619
India,IND,2016,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.116773312757967
India,IND,2015,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.118237932103361
India,IND,2014,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.119688979027903
India,IND,2013,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.121166536315813
India,IND,2012,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.122830577001904
India,IND,2011,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.124822165150682
India,IND,2010,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.126557533682405
India,IND,2009,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.129060818010419
India,IND,2008,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.130927689509272
India,IND,2007,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.132825996450985
India,IND,2006,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.135333970806928
India,IND,2005,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.138089948141207
India,IND,2004,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.140531529706229
India,IND,2003,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.143007729813945
India,IND,2002,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.146071287787015
India,IND,2001,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.148590660748928
India,IND,2000,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.151873240532866
India,IND,1999,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.154709266358193
India,IND,1998,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.158021868255221
India,IND,1997,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.161224503702219
India,IND,1996,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.163762916500659
India,IND,1995,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.167908850384337
India,IND,1994,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.171936465468126
India,IND,1993,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.175512249539172
India,IND,1992,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.179275729819816
India,IND,1991,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.183568832151923
India,IND,1990,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.187786309888723
India,IND,1989,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.191870385477236
India,IND,1988,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.195348688803608
India,IND,1987,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.200075731002621
India,IND,1986,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.204804239030767
India,IND,1985,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.209601613849888
India,IND,1984,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.214469837320608
India,IND,1983,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.21819014202801
India,IND,1982,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.223879369079341
India,IND,1981,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.228529971001781
India,IND,1980,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.233707471603643
India,IND,1979,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.239918367630092
India,IND,1978,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.245005101252385
India,IND,1977,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.248676651804265
India,IND,1976,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.25422642070773
India,IND,1975,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.259553671001832
India,IND,1974,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.264876473177854
India,IND,1973,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.27015933299398
India,IND,1972,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.274837960840963
India,IND,1971,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.280274088395264
India,IND,1970,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.28799932791547
India,IND,1969,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.293364563252993
India,IND,1968,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.300073912526294
India,IND,1967,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.306099536730095
India,IND,1966,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.310356734567067
India,IND,1965,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.316359651078676
India,IND,1964,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.322521209794618
India,IND,1963,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.3294809022422
India,IND,1962,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.33552865643515
India,IND,1961,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.341416367925701
India,IND,2020,Arable land (% of land area),AG.LND.ARBL.ZS,52.2566927777909
India,IND,2019,Arable land (% of land area),AG.LND.ARBL.ZS,52.2566927777909
India,IND,2018,Arable land (% of land area),AG.LND.ARBL.ZS,52.29329810742
India,IND,2017,Arable land (% of land area),AG.LND.ARBL.ZS,52.4336271815794
India,IND,2016,Arable land (% of land area),AG.LND.ARBL.ZS,52.5755165327477
India,IND,2015,Arable land (% of land area),AG.LND.ARBL.ZS,52.6078050847743
India,IND,2014,Arable land (% of land area),AG.LND.ARBL.ZS,52.6246220389548
India,IND,2013,Arable land (% of land area),AG.LND.ARBL.ZS,52.617558918199
India,IND,2012,Arable land (% of land area),AG.LND.ARBL.ZS,52.6525381828945
India,IND,2011,Arable land (% of land area),AG.LND.ARBL.ZS,52.7981730060978
India,IND,2010,Arable land (% of land area),AG.LND.ARBL.ZS,52.8082631786061
India,IND,2009,Arable land (% of land area),AG.LND.ARBL.ZS,53.1160134401098
India,IND,2008,Arable land (% of land area),AG.LND.ARBL.ZS,53.1398935150461
India,IND,2007,Arable land (% of land area),AG.LND.ARBL.ZS,53.1489746703036
India,IND,2006,Arable land (% of land area),AG.LND.ARBL.ZS,53.3642316838144
India,IND,2005,Arable land (% of land area),AG.LND.ARBL.ZS,53.6272488471978
India,IND,2004,Arable land (% of land area),AG.LND.ARBL.ZS,53.7069612100135
India,IND,2003,Arable land (% of land area),AG.LND.ARBL.ZS,53.7466492218795
India,IND,2002,Arable land (% of land area),AG.LND.ARBL.ZS,53.959551861805
India,IND,2001,Arable land (% of land area),AG.LND.ARBL.ZS,53.9235635798587
India,IND,2000,Arable land (% of land area),AG.LND.ARBL.ZS,54.127048725443
India,IND,1999,Arable land (% of land area),AG.LND.ARBL.ZS,54.1421839842055
India,IND,1998,Arable land (% of land area),AG.LND.ARBL.ZS,54.2881551464925
India,IND,1997,Arable land (% of land area),AG.LND.ARBL.ZS,54.3527322505457
India,IND,1996,Arable land (% of land area),AG.LND.ARBL.ZS,54.1590009383861
India,IND,1995,Arable land (% of land area),AG.LND.ARBL.ZS,54.456997366465
India,IND,1994,Arable land (% of land area),AG.LND.ARBL.ZS,54.6635095638018
India,IND,1993,Arable land (% of land area),AG.LND.ARBL.ZS,54.6840262479021
India,IND,1992,Arable land (% of land area),AG.LND.ARBL.ZS,54.7243869379354
India,IND,1991,Arable land (% of land area),AG.LND.ARBL.ZS,54.884484341734
India,IND,1990,Arable land (% of land area),AG.LND.ARBL.ZS,54.9776502678941
India,IND,1989,Arable land (% of land area),AG.LND.ARBL.ZS,54.9833680323155
India,IND,1988,Arable land (% of land area),AG.LND.ARBL.ZS,54.7788738694803
India,IND,1987,Arable land (% of land area),AG.LND.ARBL.ZS,54.892220140657
India,IND,1986,Arable land (% of land area),AG.LND.ARBL.ZS,54.9608333137136
India,IND,1985,Arable land (% of land area),AG.LND.ARBL.ZS,55.0048937336665
India,IND,1984,Arable land (% of land area),AG.LND.ARBL.ZS,55.0311281821881
India,IND,1983,Arable land (% of land area),AG.LND.ARBL.ZS,54.7331317541092
India,IND,1982,Arable land (% of land area),AG.LND.ARBL.ZS,54.906010043085
India,IND,1981,Arable land (% of land area),AG.LND.ARBL.ZS,54.7936727891591
India,IND,1980,Arable land (% of land area),AG.LND.ARBL.ZS,54.7741651223097
India,IND,1979,Arable land (% of land area),AG.LND.ARBL.ZS,54.9726051816399
India,IND,1978,Arable land (% of land area),AG.LND.ARBL.ZS,54.9036556694998
India,IND,1977,Arable land (% of land area),AG.LND.ARBL.ZS,54.5067755508393
India,IND,1976,Arable land (% of land area),AG.LND.ARBL.ZS,54.5061028726721
India,IND,1975,Arable land (% of land area),AG.LND.ARBL.ZS,54.4324446133614
India,IND,1974,Arable land (% of land area),AG.LND.ARBL.ZS,54.3190983421847
India,IND,1973,Arable land (% of land area),AG.LND.ARBL.ZS,54.1653913809746
India,IND,1972,Arable land (% of land area),AG.LND.ARBL.ZS,53.8768124472368
India,IND,1971,Arable land (% of land area),AG.LND.ARBL.ZS,53.7321866412843
India,IND,1970,Arable land (% of land area),AG.LND.ARBL.ZS,54.0026032645071
India,IND,1969,Arable land (% of land area),AG.LND.ARBL.ZS,53.8061812396786
India,IND,1968,Arable land (% of land area),AG.LND.ARBL.ZS,53.8374607744544
India,IND,1967,Arable land (% of land area),AG.LND.ARBL.ZS,53.7402587792909
India,IND,1966,Arable land (% of land area),AG.LND.ARBL.ZS,53.3400152697944
India,IND,1965,Arable land (% of land area),AG.LND.ARBL.ZS,53.2142244525241
India,IND,1964,Arable land (% of land area),AG.LND.ARBL.ZS,53.0514363360566
India,IND,1963,Arable land (% of land area),AG.LND.ARBL.ZS,52.9633154961506
India,IND,1962,Arable land (% of land area),AG.LND.ARBL.ZS,52.7043344017705
India,IND,1961,Arable land (% of land area),AG.LND.ARBL.ZS,52.4036472610227
India,IND,2021,Land under cereal production (hectares),AG.LND.CREL.HA,102434744
India,IND,2020,Land under cereal production (hectares),AG.LND.CREL.HA,100414900
India,IND,2019,Land under cereal production (hectares),AG.LND.CREL.HA,95126400
India,IND,2018,Land under cereal production (hectares),AG.LND.CREL.HA,98093510
India,IND,2017,Land under cereal production (hectares),AG.LND.CREL.HA,99566880
India,IND,2016,Land under cereal production (hectares),AG.LND.CREL.HA,97810000
India,IND,2015,Land under cereal production (hectares),AG.LND.CREL.HA,100101000
India,IND,2014,Land under cereal production (hectares),AG.LND.CREL.HA,100160240
India,IND,2013,Land under cereal production (hectares),AG.LND.CREL.HA,99299950
India,IND,2012,Land under cereal production (hectares),AG.LND.CREL.HA,98969000
India,IND,2011,Land under cereal production (hectares),AG.LND.CREL.HA,100625700
India,IND,2010,Land under cereal production (hectares),AG.LND.CREL.HA,100075800
India,IND,2009,Land under cereal production (hectares),AG.LND.CREL.HA,97171600
India,IND,2008,Land under cereal production (hectares),AG.LND.CREL.HA,101155500
India,IND,2007,Land under cereal production (hectares),AG.LND.CREL.HA,100833500
India,IND,2006,Land under cereal production (hectares),AG.LND.CREL.HA,99236800
India,IND,2005,Land under cereal production (hectares),AG.LND.CREL.HA,99519200
India,IND,2004,Land under cereal production (hectares),AG.LND.CREL.HA,97805700
India,IND,2003,Land under cereal production (hectares),AG.LND.CREL.HA,98603100
India,IND,2002,Land under cereal production (hectares),AG.LND.CREL.HA,94470900
India,IND,2001,Land under cereal production (hectares),AG.LND.CREL.HA,100271100
India,IND,2000,Land under cereal production (hectares),AG.LND.CREL.HA,102402400
India,IND,1999,Land under cereal production (hectares),AG.LND.CREL.HA,102091700
India,IND,1998,Land under cereal production (hectares),AG.LND.CREL.HA,100904200
India,IND,1997,Land under cereal production (hectares),AG.LND.CREL.HA,100167200
India,IND,1996,Land under cereal production (hectares),AG.LND.CREL.HA,100300000
India,IND,1995,Land under cereal production (hectares),AG.LND.CREL.HA,99450800
India,IND,1994,Land under cereal production (hectares),AG.LND.CREL.HA,100184200
India,IND,1993,Land under cereal production (hectares),AG.LND.CREL.HA,100066500
India,IND,1992,Land under cereal production (hectares),AG.LND.CREL.HA,99499504
India,IND,1991,Land under cereal production (hectares),AG.LND.CREL.HA,100243408
India,IND,1990,Land under cereal production (hectares),AG.LND.CREL.HA,102536512
India,IND,1989,Land under cereal production (hectares),AG.LND.CREL.HA,104055700
India,IND,1988,Land under cereal production (hectares),AG.LND.CREL.HA,103542716
India,IND,1987,Land under cereal production (hectares),AG.LND.CREL.HA,98573604
India,IND,1986,Land under cereal production (hectares),AG.LND.CREL.HA,104049212
India,IND,1985,Land under cereal production (hectares),AG.LND.CREL.HA,104056596
India,IND,1984,Land under cereal production (hectares),AG.LND.CREL.HA,105175600
India,IND,1983,Land under cereal production (hectares),AG.LND.CREL.HA,106613208
India,IND,1982,Land under cereal production (hectares),AG.LND.CREL.HA,101083696
India,IND,1981,Land under cereal production (hectares),AG.LND.CREL.HA,105508300
India,IND,1980,Land under cereal production (hectares),AG.LND.CREL.HA,104067000
India,IND,1979,Land under cereal production (hectares),AG.LND.CREL.HA,103473312
India,IND,1978,Land under cereal production (hectares),AG.LND.CREL.HA,104340004
India,IND,1977,Land under cereal production (hectares),AG.LND.CREL.HA,103723620
India,IND,1976,Land under cereal production (hectares),AG.LND.CREL.HA,101465120
India,IND,1975,Land under cereal production (hectares),AG.LND.CREL.HA,101366908
India,IND,1974,Land under cereal production (hectares),AG.LND.CREL.HA,99388716
India,IND,1973,Land under cereal production (hectares),AG.LND.CREL.HA,103788908
India,IND,1972,Land under cereal production (hectares),AG.LND.CREL.HA,98043804
India,IND,1971,Land under cereal production (hectares),AG.LND.CREL.HA,99673104
India,IND,1970,Land under cereal production (hectares),AG.LND.CREL.HA,100377004
India,IND,1969,Land under cereal production (hectares),AG.LND.CREL.HA,100872596
India,IND,1968,Land under cereal production (hectares),AG.LND.CREL.HA,98822912
India,IND,1967,Land under cereal production (hectares),AG.LND.CREL.HA,96062008
India,IND,1966,Land under cereal production (hectares),AG.LND.CREL.HA,92729816
India,IND,1965,Land under cereal production (hectares),AG.LND.CREL.HA,93277016
India,IND,1964,Land under cereal production (hectares),AG.LND.CREL.HA,94306008
India,IND,1963,Land under cereal production (hectares),AG.LND.CREL.HA,93571016
India,IND,1962,Land under cereal production (hectares),AG.LND.CREL.HA,93852008
India,IND,1961,Land under cereal production (hectares),AG.LND.CREL.HA,92239016
India,IND,2020,Permanent cropland (% of land area),AG.LND.CROP.ZS,4.47330981202009
India,IND,2019,Permanent cropland (% of land area),AG.LND.CROP.ZS,4.47330981202009
India,IND,2018,Permanent cropland (% of land area),AG.LND.CROP.ZS,4.47330981202009
India,IND,2017,Permanent cropland (% of land area),AG.LND.CROP.ZS,4.37240808693693
India,IND,2016,Permanent cropland (% of land area),AG.LND.CROP.ZS,4.37240808693693
India,IND,2015,Permanent cropland (% of land area),AG.LND.CROP.ZS,4.37240808693693
India,IND,2014,Permanent cropland (% of land area),AG.LND.CROP.ZS,4.37240808693693
India,IND,2013,Permanent cropland (% of land area),AG.LND.CROP.ZS,4.37240808693693
India,IND,2012,Permanent cropland (% of land area),AG.LND.CROP.ZS,4.30514027021482
India,IND,2011,Permanent cropland (% of land area),AG.LND.CROP.ZS,4.1672412459345
India,IND,2010,Permanent cropland (% of land area),AG.LND.CROP.ZS,4.11174529713876
India,IND,2009,Permanent cropland (% of land area),AG.LND.CROP.ZS,3.96880118660429
India,IND,2008,Permanent cropland (% of land area),AG.LND.CROP.ZS,3.83426555316007
India,IND,2007,Permanent cropland (% of land area),AG.LND.CROP.ZS,3.76027095476576
India,IND,2006,Permanent cropland (% of land area),AG.LND.CROP.ZS,3.63246210299375
India,IND,2005,Permanent cropland (% of land area),AG.LND.CROP.ZS,3.44074882533575
India,IND,2004,Permanent cropland (% of land area),AG.LND.CROP.ZS,3.43402204366354
India,IND,2003,Permanent cropland (% of land area),AG.LND.CROP.ZS,3.36339083610533
India,IND,2002,Permanent cropland (% of land area),AG.LND.CROP.ZS,3.22885520266111
India,IND,2001,Permanent cropland (% of land area),AG.LND.CROP.ZS,3.19522129430006
India,IND,2000,Permanent cropland (% of land area),AG.LND.CROP.ZS,3.0943195692169
India,IND,1999,Permanent cropland (% of land area),AG.LND.CROP.ZS,3.07750261503638
India,IND,1998,Permanent cropland (% of land area),AG.LND.CROP.ZS,2.89924290072279
India,IND,1997,Permanent cropland (% of land area),AG.LND.CROP.ZS,2.85888221068953
India,IND,1996,Permanent cropland (% of land area),AG.LND.CROP.ZS,2.85888221068953
India,IND,1995,Permanent cropland (% of land area),AG.LND.CROP.ZS,2.69071266888426
India,IND,1994,Permanent cropland (% of land area),AG.LND.CROP.ZS,2.62344485216216
India,IND,1993,Permanent cropland (% of land area),AG.LND.CROP.ZS,2.5898109438011
India,IND,1992,Permanent cropland (% of land area),AG.LND.CROP.ZS,2.45527531035689
India,IND,1991,Permanent cropland (% of land area),AG.LND.CROP.ZS,2.35437358527373
India,IND,1990,Permanent cropland (% of land area),AG.LND.CROP.ZS,2.23665490601004
India,IND,1989,Permanent cropland (% of land area),AG.LND.CROP.ZS,2.18620404346846
India,IND,1988,Permanent cropland (% of land area),AG.LND.CROP.ZS,2.18620404346846
India,IND,1987,Permanent cropland (% of land area),AG.LND.CROP.ZS,2.18620404346846
India,IND,1986,Permanent cropland (% of land area),AG.LND.CROP.ZS,2.0180345016632
India,IND,1985,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.95076668494109
India,IND,1984,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.95076668494109
India,IND,1983,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.95076668494109
India,IND,1982,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.84986495985793
India,IND,1981,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.84986495985793
India,IND,1980,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.78259714313582
India,IND,1979,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.68169541805266
India,IND,1978,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.68169541805266
India,IND,1977,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.68169541805266
India,IND,1976,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.68169541805266
India,IND,1975,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.68169541805266
India,IND,1974,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.68169541805266
India,IND,1973,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.68169541805266
India,IND,1972,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.61442760133056
India,IND,1971,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.61442760133056
India,IND,1970,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.5135258762474
India,IND,1969,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.5135258762474
India,IND,1968,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.5135258762474
India,IND,1967,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.34871972527824
India,IND,1966,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.3890804153115
India,IND,1965,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.41867825466923
India,IND,1964,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.4751832207158
India,IND,1963,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.54043300293624
India,IND,1962,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.91713277658004
India,IND,1961,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.74223645310256
India,IND,2015,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,32106.8378294
India,IND,2000,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,32918.2794653
India,IND,1990,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,33650.2521107
India,IND,2015,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,1.02633157255454
India,IND,2000,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,1.05227022695196
India,IND,1990,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,1.07566856471845
India,IND,2020,Forest area (sq. km),AG.LND.FRST.K2,721600
India,IND,2019,Forest area (sq. km),AG.LND.FRST.K2,718936
India,IND,2018,Forest area (sq. km),AG.LND.FRST.K2,716272
India,IND,2017,Forest area (sq. km),AG.LND.FRST.K2,713608
India,IND,2016,Forest area (sq. km),AG.LND.FRST.K2,710944
India,IND,2015,Forest area (sq. km),AG.LND.FRST.K2,708280
India,IND,2014,Forest area (sq. km),AG.LND.FRST.K2,705616
India,IND,2013,Forest area (sq. km),AG.LND.FRST.K2,702952
India,IND,2012,Forest area (sq. km),AG.LND.FRST.K2,700288
India,IND,2011,Forest area (sq. km),AG.LND.FRST.K2,697624
India,IND,2010,Forest area (sq. km),AG.LND.FRST.K2,694960
India,IND,2009,Forest area (sq. km),AG.LND.FRST.K2,693055
India,IND,2008,Forest area (sq. km),AG.LND.FRST.K2,691150
India,IND,2007,Forest area (sq. km),AG.LND.FRST.K2,689245
India,IND,2006,Forest area (sq. km),AG.LND.FRST.K2,687340
India,IND,2005,Forest area (sq. km),AG.LND.FRST.K2,685435
India,IND,2004,Forest area (sq. km),AG.LND.FRST.K2,683530
India,IND,2003,Forest area (sq. km),AG.LND.FRST.K2,681625
India,IND,2002,Forest area (sq. km),AG.LND.FRST.K2,679720
India,IND,2001,Forest area (sq. km),AG.LND.FRST.K2,677815
India,IND,2000,Forest area (sq. km),AG.LND.FRST.K2,675910
India,IND,1999,Forest area (sq. km),AG.LND.FRST.K2,672257
India,IND,1998,Forest area (sq. km),AG.LND.FRST.K2,668604
India,IND,1997,Forest area (sq. km),AG.LND.FRST.K2,664951
India,IND,1996,Forest area (sq. km),AG.LND.FRST.K2,661298
India,IND,1995,Forest area (sq. km),AG.LND.FRST.K2,657645
India,IND,1994,Forest area (sq. km),AG.LND.FRST.K2,653992
India,IND,1993,Forest area (sq. km),AG.LND.FRST.K2,650339
India,IND,1992,Forest area (sq. km),AG.LND.FRST.K2,646686
India,IND,1991,Forest area (sq. km),AG.LND.FRST.K2,643033
India,IND,1990,Forest area (sq. km),AG.LND.FRST.K2,639380
India,IND,2020,Forest area (% of land area),AG.LND.FRST.ZS,24.270228273336
India,IND,2019,Forest area (% of land area),AG.LND.FRST.ZS,24.1806275414622
India,IND,2018,Forest area (% of land area),AG.LND.FRST.ZS,24.0910268095884
India,IND,2017,Forest area (% of land area),AG.LND.FRST.ZS,24.0014260777145
India,IND,2016,Forest area (% of land area),AG.LND.FRST.ZS,23.9118253458407
India,IND,2015,Forest area (% of land area),AG.LND.FRST.ZS,23.8222246139668
India,IND,2014,Forest area (% of land area),AG.LND.FRST.ZS,23.732623882093
India,IND,2013,Forest area (% of land area),AG.LND.FRST.ZS,23.6430231502191
India,IND,2012,Forest area (% of land area),AG.LND.FRST.ZS,23.5534224183453
India,IND,2011,Forest area (% of land area),AG.LND.FRST.ZS,23.4638216864714
India,IND,2010,Forest area (% of land area),AG.LND.FRST.ZS,23.3742209545976
India,IND,2009,Forest area (% of land area),AG.LND.FRST.ZS,23.3101483591698
India,IND,2008,Forest area (% of land area),AG.LND.FRST.ZS,23.246075763742
India,IND,2007,Forest area (% of land area),AG.LND.FRST.ZS,23.1820031683142
India,IND,2006,Forest area (% of land area),AG.LND.FRST.ZS,23.1179305728864
India,IND,2005,Forest area (% of land area),AG.LND.FRST.ZS,23.0538579774586
India,IND,2004,Forest area (% of land area),AG.LND.FRST.ZS,22.9897853820307
India,IND,2003,Forest area (% of land area),AG.LND.FRST.ZS,22.9257127866029
India,IND,2002,Forest area (% of land area),AG.LND.FRST.ZS,22.8616401911751
India,IND,2001,Forest area (% of land area),AG.LND.FRST.ZS,22.7975675957473
India,IND,2000,Forest area (% of land area),AG.LND.FRST.ZS,22.7334950003195
India,IND,1999,Forest area (% of land area),AG.LND.FRST.ZS,22.6106303330766
India,IND,1998,Forest area (% of land area),AG.LND.FRST.ZS,22.4877656658337
India,IND,1997,Forest area (% of land area),AG.LND.FRST.ZS,22.3649009985907
India,IND,1996,Forest area (% of land area),AG.LND.FRST.ZS,22.2420363313478
India,IND,1995,Forest area (% of land area),AG.LND.FRST.ZS,22.1191716641049
India,IND,1994,Forest area (% of land area),AG.LND.FRST.ZS,21.996306996862
India,IND,1993,Forest area (% of land area),AG.LND.FRST.ZS,21.873442329619
India,IND,1992,Forest area (% of land area),AG.LND.FRST.ZS,21.7505776623761
India,IND,1991,Forest area (% of land area),AG.LND.FRST.ZS,21.6277129951332
India,IND,1990,Forest area (% of land area),AG.LND.FRST.ZS,21.5048483278902
India,IND,2020,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,39.9641870855713
India,IND,2019,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,39.9642159909513
India,IND,2018,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,38.7893080022906
India,IND,2017,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,38.3010121136423
India,IND,2016,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,37.4767510496831
India,IND,2015,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,38.0592736886044
India,IND,2014,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,37.899492566545
